data_pm_2.5,dates,data_pm_10,precipitation,year,Number of tourists,Receipts,perc of GNP,date,uWind,vWind,wind_dir_deg,wind_dir_labels,wind_speed
4.106175732765394e-09,2022-06-23,1.088405776616952e-08,0.0,2022,10.87,9.06,6.9,2022-06-23,0.2842242187923855,-1.7541741265190973,350.79649880229164,N,1.777051004528902
4.134714903791803e-09,2022-06-24,9.594628203046796e-09,0.0,2022,10.87,9.06,6.9,2022-06-24,0.1405740144352118,-2.6355372534857855,356.9468567509213,N,2.639283552035633
4.269543829593658e-09,2022-06-25,1.0209128875615647e-08,0.0,2022,10.87,9.06,6.9,2022-06-25,-0.548457039727105,-3.3185404671563044,9.384475503528392,N,3.363557039293403
3.6028255934184017e-09,2022-06-26,9.301677317274937e-09,0.0,2022,10.87,9.06,6.9,2022-06-26,-0.3638913366529677,-3.2083902888827853,6.470759076909019,N,3.228960382334916
5.562640903455929e-09,2022-06-27,1.3207326565733979e-08,0.0,2022,10.87,9.06,6.9,2022-06-27,-0.9982705646091037,-3.192953639560276,17.36174957770362,N,3.345369495966954
4.90914553452626e-09,2022-06-28,1.1513722308897911e-08,0.0,2022,10.87,9.06,6.9,2022-06-28,-0.4210283491346571,-2.9386801189846463,8.15335258964518,N,2.9686875403940154
5.553777659983439e-09,2022-06-29,1.3795537601168917e-08,0.0,2022,10.87,9.06,6.9,2022-06-29,0.43313734398947823,-3.4016769197252064,352.74354603649294,N,3.4291418496395605
4.653604834814473e-09,2022-06-30,1.100338986592675e-08,0.0,2022,10.87,9.06,6.9,2022-06-30,-0.2531125611729092,-2.9316588507758246,4.934546713552436,N,2.942565137079507
4.546323095766525e-09,2022-07-01,1.046426767459252e-08,0.0,2022,10.87,9.06,6.9,2022-07-01,0.3931364119052887,-2.474892192416721,350.97398484959996,N,2.5059225052764518
7.661272616310555e-09,2022-07-02,1.936162041804579e-08,0.0,2022,10.87,9.06,6.9,2022-07-02,1.4385993546909757,-1.6080781618754068,318.1839349141765,NW,2.1576569416888027
6.7635825828915586e-09,2022-07-03,1.6956352766328564e-08,0.0,2022,10.87,9.06,6.9,2022-07-03,0.9043630162874857,-1.9494013256496854,335.11255015834513,NW,2.1489620735772306
9.093758523981421e-09,2022-07-04,2.5305391559982127e-08,0.0,2022,10.87,9.06,6.9,2022-07-04,0.8587783078352611,-2.3238134384155273,339.7179249014255,N,2.477419843015913
1.0552818174858203e-08,2022-07-05,2.798145537497021e-08,0.0,2022,10.87,9.06,6.9,2022-07-05,0.2552867896027035,-1.1801882849799261,347.7943858059894,N,1.2074832226368672
1.2227463930258864e-08,2022-07-06,3.328521103185267e-08,0.0,2022,10.87,9.06,6.9,2022-07-06,0.3238594432671865,-1.932554562886556,350.4867133054885,N,1.959503017993843
1.6805287827992288e-08,2022-07-07,5.487794219050102e-08,0.0054880087,2022,10.87,9.06,6.9,2022-07-07,-0.25150881542099846,-0.9368917147318522,15.026782045009895,N,0.9700632811150334
1.859414000549009e-08,2022-07-08,6.057338097775755e-08,0.0,2022,10.87,9.06,6.9,2022-07-08,-0.5081002182430692,-0.6080513000488282,39.88282700167247,NE,0.7923965012982608
1.2972435792235615e-08,2022-07-09,4.22015968837286e-08,0.0,2022,10.87,9.06,6.9,2022-07-09,-0.788821644253201,-0.8085739943716261,44.29155395558439,NE,1.1296156385321559
9.754470564615758e-09,2022-07-10,3.493397393583564e-08,0.0,2022,10.87,9.06,6.9,2022-07-10,-0.06982992423905265,-1.11858426200019,3.57217133058964,N,1.120761780894469
9.263432132478044e-09,2022-07-11,2.739489524117289e-08,0.0,2022,10.87,9.06,6.9,2022-07-11,1.7057233088546329,-0.946066697438558,299.01461410307735,NW,1.9505215206124482
1.1149595580128846e-08,2022-07-12,4.52562665120837e-08,0.0,2022,10.87,9.06,6.9,2022-07-12,2.1182575954331293,0.7234224577744802,251.14405584774917,W,2.238382293760968
1.5366826922047494e-08,2022-07-13,4.606212256064168e-08,1.2930865,2022,10.87,9.06,6.9,2022-07-13,0.36085165871514213,-0.3172344101799859,311.31957331555293,NW,0.48047017659758334
1.3423543165913543e-08,2022-07-14,4.3312711306420226e-08,0.7179226,2022,10.87,9.06,6.9,2022-07-14,0.5311415129237704,-1.384906874762641,339.01710904509434,N,1.4832661118342105
1.3776256135855647e-08,2022-07-15,3.88435239528917e-08,0.90113205,2022,10.87,9.06,6.9,2022-07-15,0.04205164665149319,-1.6748597886827257,358.56174481038573,N,1.67538761268324
1.11781006673084e-08,2022-07-16,3.1287733293083875e-08,0.017563388,2022,10.87,9.06,6.9,2022-07-16,0.8391588264041476,-1.4628515243530273,330.15943748601694,NW,1.6864525247494997
1.0676484030192057e-08,2022-07-17,3.104937107423211e-08,0.11293989,2022,10.87,9.06,6.9,2022-07-17,1.1752454804049597,-1.6334685219658744,324.2657960924064,NW,2.0123174082300395
8.34937818883219e-09,2022-07-18,2.557531963987003e-08,0.0,2022,10.87,9.06,6.9,2022-07-18,-0.23711567454867893,-1.6193808449639215,8.330261198806966,N,1.6366484546635967
1.0467411604153654e-08,2022-07-19,3.125593472930177e-08,0.06247001,2022,10.87,9.06,6.9,2022-07-19,-1.1238466368781195,-1.984651777479384,29.52152968671328,NE,2.2807617019483506
9.612231011146832e-09,2022-07-20,2.761565798259369e-08,0.0,2022,10.87,9.06,6.9,2022-07-20,-1.3176068200005426,-1.8765828874376085,35.073878611145574,NE,2.292956839004087
1.3322813074978512e-08,2022-07-21,5.302645433857833e-08,0.0,2022,10.87,9.06,6.9,2022-07-21,0.009147018194198608,1.0457846985922918,180.50112817140274,S,1.0458247002971461
1.0489601853791441e-08,2022-07-22,4.146694188023048e-08,0.0,2022,10.87,9.06,6.9,2022-07-22,-0.6957999335394965,1.0261851416693792,145.86095424256814,SE,1.2398360748488373
1.2046959874112417e-08,2022-07-23,3.680505145098323e-08,0.0,2022,10.87,9.06,6.9,2022-07-23,-0.6689035462008582,-1.3078778054979112,27.08710667375982,NE,1.4690052104176199
1.3514586783003324e-08,2022-07-24,3.6900699385000735e-08,0.0,2022,10.87,9.06,6.9,2022-07-24,0.06503480341699389,-1.6362722549173567,357.7239365430111,N,1.63756417213733
1.1095422358664564e-08,2022-07-25,3.201427567489645e-08,0.0,2022,10.87,9.06,6.9,2022-07-25,-0.23255302177535164,-1.5915217399597168,8.31322230970028,N,1.6084223191379967
9.117332222530194e-09,2022-07-26,2.9707356574704136e-08,0.0,2022,10.87,9.06,6.9,2022-07-26,-1.2620196342468262,-1.6704629262288413,37.07071706173059,NE,2.093594981157892
6.496985505144437e-09,2022-07-27,1.7133255036938522e-08,0.0,2022,10.87,9.06,6.9,2022-07-27,-0.7523306740654839,-2.2977461285061307,18.12954105587454,N,2.417775571512943
4.893170535424929e-09,2022-07-28,1.363778701080065e-08,0.0,2022,10.87,9.06,6.9,2022-07-28,0.7869185010592143,-1.8938339021470811,337.43632811734057,NW,2.0508163194764473
7.170587790206184e-09,2022-07-29,1.8857275518868732e-08,0.0,2022,10.87,9.06,6.9,2022-07-29,0.5081981321175894,-2.07820823457506,346.25874532315476,N,2.1394426395076342
8.33702129554581e-09,2022-07-30,2.6134049591064468e-08,0.0,2022,10.87,9.06,6.9,2022-07-30,-0.6464175681273143,-1.1900089581807454,28.510984152049787,NE,1.3542440669739166
8.877269142004707e-09,2022-07-31,3.1407273226591315e-08,0.0,2022,10.87,9.06,6.9,2022-07-31,-0.9167643123202853,-0.40104880597856307,66.37248875762555,NE,1.0006482644370682
1.1151192413905164e-08,2022-08-01,3.741144993796297e-08,0.0,2022,10.87,9.06,6.9,2022-08-01,-0.11880635884073049,-0.1852177513970269,32.677798578985914,NE,0.220046736702827
1.2102682078740656e-08,2022-08-02,4.7226349053630656e-08,0.0,2022,10.87,9.06,6.9,2022-08-02,-0.2747729089525011,0.945611493455039,163.79735300635014,S,0.9847239450975531
7.523749734339447e-09,2022-08-03,2.1607366562648167e-08,0.0,2022,10.87,9.06,6.9,2022-08-03,0.19008475542068481,-2.405061721801758,355.4810051311128,N,2.412561729763485
6.9152893411583705e-09,2022-08-04,2.2230414842283608e-08,0.0,2022,10.87,9.06,6.9,2022-08-04,0.547501822312673,-1.6429434882269967,341.5696339470464,N,1.731768330621388
7.533110135682364e-09,2022-08-05,1.6680170245031434e-08,0.0,2022,10.87,9.06,6.9,2022-08-05,0.32591715455055237,-1.9912774297926161,350.70468056644467,N,2.0177729788139733
9.431908920554122e-09,2022-08-06,2.045713287657236e-08,0.0,2022,10.87,9.06,6.9,2022-08-06,0.5853256980578104,-1.7812705039978027,341.80947069211726,N,1.8749748748235133
8.589128630553944e-09,2022-08-07,1.7959902010034057e-08,0.0,2022,10.87,9.06,6.9,2022-08-07,0.8488300177786086,-1.9699471261766222,336.68928543936335,NW,2.145041742953634
3.3946324640155012e-09,2022-08-08,7.262485168801902e-09,0.0,2022,10.87,9.06,6.9,2022-08-08,0.7200348311000401,-2.0454760127597384,340.60725172901033,N,2.1685069233859364
4.332875946921888e-09,2022-08-09,9.765436459474586e-09,0.0,2022,10.87,9.06,6.9,2022-08-09,0.24869615501827663,-2.165951993730333,353.44994204247604,N,2.1801829777945883
5.052344098643857e-09,2022-08-10,1.2300176877033664e-08,0.0,2022,10.87,9.06,6.9,2022-08-10,0.6420346895853678,-1.6162746217515733,338.33548059781094,N,1.7391239735996888
8.411441543287879e-09,2022-08-11,1.9936786443963683e-08,0.0,2022,10.87,9.06,6.9,2022-08-11,0.6485808293024699,-1.5042054918077257,336.67534091767686,NW,1.6380754725357443
1.155287943088723e-08,2022-08-12,3.820633942552831e-08,0.0,2022,10.87,9.06,6.9,2022-08-12,0.10853572355376348,-0.40314245223999023,344.9318602255691,N,0.41749711386476884
1.4430677208743248e-08,2022-08-13,3.9771041571157184e-08,0.0,2022,10.87,9.06,6.9,2022-08-13,1.4807485739390056,-0.9551865259806314,302.8248495399754,NW,1.7621003486286886
1.4236390843969104e-08,2022-08-14,3.9294750564522474e-08,0.0,2022,10.87,9.06,6.9,2022-08-14,1.2740755610995822,-2.178957568274604,329.68440808615736,NW,2.524108678272865
7.842273608282824e-09,2022-08-15,2.2876227134815963e-08,0.0,2022,10.87,9.06,6.9,2022-08-15,0.03866156273418003,-1.9028752115037706,358.8360562829792,N,1.9032679230703617
5.500648825318422e-09,2022-08-16,1.2412035843567537e-08,0.0,2022,10.87,9.06,6.9,2022-08-16,0.29184477859073216,-1.8303582933213973,350.9406304252649,N,1.85347912227818
5.934295499443465e-09,2022-08-17,1.2973778829028504e-08,0.0,2022,10.87,9.06,6.9,2022-08-17,-0.4993028673860762,-3.3508890999688044,8.475063508752271,N,3.3878844599055764
5.847135664538428e-09,2022-08-18,1.4350573507293518e-08,0.0,2022,10.87,9.06,6.9,2022-08-18,-0.8531273206075032,-2.013442940182156,22.9631345243003,NE,2.1867278519597044
7.0632490967170725e-09,2022-08-19,2.1601737509868713e-08,0.0,2022,10.87,9.06,6.9,2022-08-19,0.4737281733089023,-1.3384939829508464,340.5097913602819,N,1.4198536983021208
9.468055561789868e-09,2022-08-20,3.233433076843539e-08,0.0,2022,10.87,9.06,6.9,2022-08-20,-1.2315556208292642,-0.9391782283782959,52.67103568792567,NE,1.5488011466472862
1.922271164467304e-08,2022-08-21,7.27144477963293e-08,0.0018918485,2022,10.87,9.06,6.9,2022-08-21,-1.6087836689419217,0.17002582550048828,96.03296346163648,E,1.6177433896608426
9.063564787581413e-09,2022-08-22,2.4824211464213874e-08,0.0,2022,10.87,9.06,6.9,2022-08-22,-0.856784184773763,-2.1243983904520674,21.964552437271323,N,2.29066533143403
5.846744977056062e-09,2022-08-23,1.4207405030219888e-08,0.18044668,2022,10.87,9.06,6.9,2022-08-23,0.5650346974531809,-1.5723450978597007,340.23369692460403,N,1.6707882319700003
8.955351571415804e-09,2022-08-24,2.2738641192177056e-08,0.25303474,2022,10.87,9.06,6.9,2022-08-24,0.8372770382298363,-1.4541137483384874,330.06671169565,NW,1.6779391025463148
1.050003306524161e-08,2022-08-25,2.622272177177365e-08,0.0,2022,10.87,9.06,6.9,2022-08-25,0.6836252030399111,-2.3206677436828613,343.5860151306424,N,2.419264804605205
1.1465311255953736e-08,2022-08-26,2.7703498162168216e-08,0.0,2022,10.87,9.06,6.9,2022-08-26,0.38920395904117155,-1.940335167778863,348.6577903478012,N,1.9789846601357854
8.304448462226333e-09,2022-08-27,1.9762794067901268e-08,0.0,2022,10.87,9.06,6.9,2022-08-27,1.7106918460792966,-2.1318234867519803,321.2545347320152,NW,2.733338246706683
9.718631233113229e-09,2022-08-28,2.3650773783856494e-08,0.0,2022,10.87,9.06,6.9,2022-08-28,0.9285911520322163,-1.7221130265129938,331.6657370352019,NW,1.9565159860625372
1.4049137520011357e-08,2022-08-29,4.0749540630713454e-08,0.35674366,2022,10.87,9.06,6.9,2022-08-29,-0.05566133724318609,-1.3776237699720595,2.3137129800205685,N,1.3787477782595805
3.008272386750832e-08,2022-08-30,1.0549498163925364e-07,0.047595438,2022,10.87,9.06,6.9,2022-08-30,-1.0012807316250272,0.6541547477245331,123.15730907172144,SE,1.1960273983041096
2.552226541219227e-08,2022-08-31,6.591911805298167e-08,0.0,2022,10.87,9.06,6.9,2022-08-31,-1.5089044570922852,-0.23550686571333146,81.12895830029998,E,1.5271725981142672
2.0283055457426258e-08,2022-09-01,5.211301734586726e-08,0.67756116,2022,10.87,9.06,6.9,2022-09-01,-0.407308836778005,-1.3466567463344998,16.82842873665328,N,1.4069061379373085
1.4598241060426176e-08,2022-09-02,4.0849856830504905e-08,0.0,2022,10.87,9.06,6.9,2022-09-02,0.5779596997631921,-1.5278688536749947,339.27945503306813,N,1.6335301186634121
1.0500835423421506e-08,2022-09-03,2.6560829646804507e-08,0.0,2022,10.87,9.06,6.9,2022-09-03,0.544284635119968,-2.1347417301601834,345.69632579533186,N,2.203036091060464
4.873293768525855e-09,2022-09-04,1.1830859847350439e-08,0.0,2022,10.87,9.06,6.9,2022-09-04,0.3062123556931814,-2.158309777577718,351.92499629524536,N,2.1799236460864275
4.6207407899956365e-09,2022-09-05,1.0215431611726444e-08,0.0,2022,10.87,9.06,6.9,2022-09-05,-0.36988019943237305,-2.42696205774943,8.665460001054612,N,2.454985986047065
4.173971834831036e-09,2022-09-06,9.528919542312053e-09,0.0,2022,10.87,9.06,6.9,2022-09-06,-0.29382721583048504,-2.650250540839301,6.3264157520944195,N,2.6664887702710662
4.254859464758454e-09,2022-09-07,9.573509873739283e-09,0.0,2022,10.87,9.06,6.9,2022-09-07,-0.7159346474541558,-2.298362520005968,17.301691568929755,N,2.4072874138319027
5.127625324341523e-09,2022-09-08,1.0877680645116072e-08,0.0,2022,10.87,9.06,6.9,2022-09-08,-0.633183479309082,-1.9108751085069444,18.33302066830862,N,2.013048682665519
5.702961214382185e-09,2022-09-09,1.3269005783023147e-08,0.14793307,2022,10.87,9.06,6.9,2022-09-09,0.0453991260793474,-1.9325654241773815,358.6542758392944,N,1.933098600530938
9.420769386814243e-09,2022-09-10,2.628821715866536e-08,2.1632805,2022,10.87,9.06,6.9,2022-09-10,0.6338912414179908,-1.2445877393086753,333.00942590067564,NW,1.3967164160214918
1.6825865478686808e-08,2022-09-11,5.68362903408115e-08,7.1390696,2022,10.87,9.06,6.9,2022-09-11,0.2633458839522468,0.2911246518294016,222.13190074268272,SW,0.3925616098109704
1.4385583613218955e-08,2022-09-12,3.88972606346627e-08,0.0,2022,10.87,9.06,6.9,2022-09-12,1.3074440426296658,0.19759620664020372,261.40583160591973,W,1.322291263484109
7.223574405301747e-09,2022-09-13,1.568061414047861e-08,0.07827934,2022,10.87,9.06,6.9,2022-09-13,2.675300247139401,-0.8825622134738498,288.25734938035373,W,2.8171168724417526
4.632227934564526e-09,2022-09-14,9.586727856003563e-09,0.0,2022,10.87,9.06,6.9,2022-09-14,1.1542620791329279,-1.1505640480253432,314.9080705521955,NW,1.6297602817386163
5.194014662812663e-09,2022-09-15,9.685600654840698e-09,0.0,2022,10.87,9.06,6.9,2022-09-15,-0.2512510650687748,-1.5106440120273166,9.443023201327094,N,1.5313955820662999
3.89023147029377e-09,2022-09-16,8.476701007786858e-09,0.0,2022,10.87,9.06,6.9,2022-09-16,-0.4546247157785628,-2.891358428531223,8.935780356680482,N,2.926881821057229
3.6939430403393203e-09,2022-09-17,8.525082528798578e-09,0.0,2022,10.87,9.06,6.9,2022-09-17,-0.29519203305244446,-2.4686916669209795,6.81872660341179,N,2.486277716326702
5.113593548600193e-09,2022-09-18,1.1396045107581187e-08,0.0,2022,10.87,9.06,6.9,2022-09-18,0.463705042997996,-2.4212813907199435,349.1584296258202,N,2.465284149940626
4.350521720652978e-09,2022-09-19,1.1344461592344146e-08,0.0,2022,10.87,9.06,6.9,2022-09-19,0.6838487055566576,-1.4025077819824219,334.0066022318898,NW,1.5603451959783672
7.552236502839094e-09,2022-09-20,1.8151530056798038e-08,0.0,2022,10.87,9.06,6.9,2022-09-20,0.7171245482232835,-1.4481452306111655,333.6552904975041,NW,1.6159802680126742
8.071647683571825e-09,2022-09-21,1.9992234978616352e-08,0.0,2022,10.87,9.06,6.9,2022-09-21,0.03424930903646678,0.029994537432988466,228.78907833247462,SW,0.045526777233781346
9.109107246274561e-09,2022-09-22,1.9201032763760395e-08,0.0,2022,10.87,9.06,6.9,2022-09-22,-0.2345464693175422,-1.6156027052137585,8.260254044303338,N,1.6325391717699576
9.448128279743173e-09,2022-09-23,1.9287011099322626e-08,0.0,2022,10.87,9.06,6.9,2022-09-23,-0.30769165025817025,-2.512732876671685,6.981283711807976,N,2.531501661296188
1.1146977563214477e-08,2022-09-24,2.3393081249878378e-08,1.5629616,2022,10.87,9.06,6.9,2022-09-24,0.08498862778974903,-1.2772363026936848,356.193091438083,N,1.280060795342244
5.261047375526573e-09,2022-09-25,1.138125693689318e-08,0.0,2022,10.87,9.06,6.9,2022-09-25,1.7946128979739218,-0.7701286209954156,293.22579495765524,NW,1.9528782723074827
4.715452597836567e-09,2022-09-26,8.568657360041865e-09,0.0,2022,10.87,9.06,6.9,2022-09-26,0.2869447237915463,-1.3330492973327637,347.8521886382526,N,1.363582672092595
6.566611476799267e-09,2022-09-27,1.265949711726222e-08,0.0,2022,10.87,9.06,6.9,2022-09-27,0.04055286116070217,-1.4623059696621366,358.411473065817,N,1.4628681702251372
5.304040762155182e-09,2022-09-28,1.0600170963215305e-08,0.0,2022,10.87,9.06,6.9,2022-09-28,-0.49179357952541775,-1.8374525176154244,14.983987592783876,N,1.9021284602659425
5.786976120525367e-09,2022-09-29,1.119667614180031e-08,0.0,2022,10.87,9.06,6.9,2022-09-29,-0.15934495793448555,-2.0139552752176924,4.523841205703945,N,2.020249159434626
4.4709226321160145e-09,2022-09-30,8.446242816262384e-09,0.0,2022,10.87,9.06,6.9,2022-09-30,-1.125056955549452,-2.104352739122179,28.130441833568398,NE,2.386221616673778
4.811312570573989e-09,2022-10-01,1.3481696203854199e-08,0.60394096,2022,10.87,9.06,6.9,2022-10-01,-1.6829066276550293,-1.44492679172092,49.350941549106096,NE,2.218104630272913
1.6251549772583473e-08,2022-10-02,6.555074527625493e-08,0.0,2022,10.87,9.06,6.9,2022-10-02,0.19226530194282532,1.6222471164332495,186.75904549747446,S,1.6336008242857736
1.8027995984937206e-08,2022-10-03,6.6159142164679e-08,0.0,2022,10.87,9.06,6.9,2022-10-03,0.1951655778619978,0.7822865380181206,194.0082493062484,S,0.8062641194711471
1.989767417498456e-08,2022-10-04,5.940500535928095e-08,0.0,2022,10.87,9.06,6.9,2022-10-04,1.2172644337018332,-0.0604211688041687,272.8416496214162,W,1.218763069343302
1.989743569907887e-08,2022-10-05,4.857095703414416e-08,0.0,2022,10.87,9.06,6.9,2022-10-05,-0.6184103224012587,-1.2860800955030653,25.680527736519707,NE,1.4270365583619793
2.0649710386067e-08,2022-10-06,4.786730656292093e-08,0.0,2022,10.87,9.06,6.9,2022-10-06,0.25748643568820423,-0.4580274687872993,330.6568839944015,NW,0.5254411734220266
2.3301679696885458e-08,2022-10-07,5.431181726578416e-08,1.9173057,2022,10.87,9.06,6.9,2022-10-07,-0.23089950614505345,0.2028692795170678,131.3026758181648,SE,0.30736058060493665
1.9124740013864994e-08,2022-10-08,7.497878939943803e-08,4.2293444,2022,10.87,9.06,6.9,2022-10-08,-0.6646710799800026,1.5630808009041681,156.9632777500492,SE,1.6985314935899771
2.0450177107278478e-08,2022-10-09,5.5272758814339795e-08,0.16534658,2022,10.87,9.06,6.9,2022-10-09,1.221193684471978,-0.5416728489928775,293.9201658961417,NW,1.3359354364378189
2.167286694554349e-08,2022-10-10,4.740201120512211e-08,0.014675361,2022,10.87,9.06,6.9,2022-10-10,0.4082549942864312,-0.5364221466912164,322.72631251911247,NW,0.6741074542093618
8.153295927293414e-09,2022-10-11,1.519543424421954e-08,0.08056565,2022,10.87,9.06,6.9,2022-10-11,2.1601860192086964,-0.6395931773715549,286.4930972907893,W,2.2528832792945477
4.6103731943247794e-09,2022-10-12,1.1109562270128492e-08,0.18926154,2022,10.87,9.06,6.9,2022-10-12,0.031518334936764536,-1.2428812715742321,358.5473426529341,N,1.243280845451729
8.732582545967205e-09,2022-10-13,1.877382138637529e-08,0.0,2022,10.87,9.06,6.9,2022-10-13,-1.0448022484779358,-0.7622853914896647,53.885593006164356,NE,1.2933254642599061
1.2564940421455617e-08,2022-10-14,3.193247621879891e-08,0.0,2022,10.87,9.06,6.9,2022-10-14,-0.4156413210762872,-0.6390546162923176,33.03998841764741,NE,0.7623309716852402
